DATE,HOUR,habitacion
2010-01-03,17:14:19.000077,television
2010-01-03,18:08:25.000019,television
2010-01-03,18:18:58.000086,baño
2010-01-03,18:20:04.000091,baño
2010-01-03,18:20:09.000036,cocina
2010-01-03,18:43:36.000073,cocina
2010-01-03,18:43:41.000032,television
2010-01-03,18:57:56.000092,television
2010-01-03,18:58:20.000096,cocina
2010-01-03,19:05:11.000092,cocina
2010-01-03,19:05:15.000020,salon
2010-01-03,19:12:53.000031,salon
2010-01-03,19:12:58.000011,cocina
2010-01-03,19:18:51.000031,cocina
2010-01-03,19:22:28.000026,salon
2010-01-03,20:23:16.000048,salon
2010-01-03,20:23:56.000053,baño
2010-01-03,20:26:37.000037,baño
2010-01-03,20:30:15.000038,cocina
2010-01-03,20:58:29.000062,cocina
2010-01-03,20:58:32.000012,salon
2010-01-03,21:03:07.000089,salon
2010-01-03,21:05:26.000028,baño
2010-01-03,21:13:30.000091,baño
2010-01-03,21:13:38.000083,dormitorio
2010-01-03,21:59:58.000091,dormitorio
2010-01-03,21:59:59.000088,baño
2010-01-03,22:01:04.000054,baño
2010-01-03,22:01:31.000002,dormitorio
2010-01-04,03:57:32.000055,dormitorio
2010-01-04,03:57:39.000016,baño
2010-01-04,03:59:39.000015,baño
2010-01-04,03:59:44.000093,dormitorio
2010-01-04,08:00:20.000042,dormitorio
2010-01-04,08:00:23.000036,baño
2010-01-04,08:03:01.000043,baño
2010-01-04,08:03:56.000052,cocina
2010-01-04,08:17:25.000021,cocina
2010-01-04,08:17:28.000004,salon
2010-01-04,09:14:32.000056,salon
2010-01-04,09:15:41.000087,cocina
2010-01-04,09:42:34.000099,cocina
2010-01-04,09:44:07.000024,baño
2010-01-04,09:58:59.000002,baño
2010-01-04,09:59:05.000086,dormitorio
2010-01-04,10:03:49.000098,dormitorio
2010-01-04,10:06:03.000080,baño
2010-01-04,10:12:08.000032,baño
2010-01-04,10:20:49.000003,salon
2010-01-04,10:23:18.000039,salon
2010-01-04,10:25:14.000036,baño
2010-01-04,10:27:04.000089,baño
2010-01-04,10:30:24.000076,cocina
2010-01-04,10:42:39,cocina
2010-01-04,11:14:18.000081,baño
2010-01-04,11:17:39.000032,baño
2010-01-04,11:17:59.000046,cocina
2010-01-04,11:19:53.000014,cocina
2010-01-04,11:22:18.000098,baño
2010-01-04,12:12:27.000049,baño
2010-01-04,12:12:33.000004,cocina
2010-01-04,12:14:12.000043,cocina
2010-01-04,12:16:12.000007,salon
2010-01-04,12:20:47.000095,salon
2010-01-04,12:20:49.000082,cocina
2010-01-04,12:22:08.000007,cocina
2010-01-04,12:22:13.000002,baño
2010-01-04,12:47:59.000026,baño
2010-01-04,12:48:05.000002,dormitorio
2010-01-04,12:58:30.000085,dormitorio
2010-01-04,12:59:14.000048,baño
2010-01-04,13:01:20.000093,baño
2010-01-04,13:02:12.000031,dormitorio
2010-01-04,13:15:37.000019,dormitorio
2010-01-04,13:15:43.000072,salon
2010-01-04,13:42:02.000029,salon
2010-01-04,13:58:45.000058,dormitorio
2010-01-04,14:00:06.000070,dormitorio
2010-01-04,14:00:10.000083,baño
2010-01-04,14:14:20.000028,baño
2010-01-04,14:16:27.000060,dormitorio
2010-01-04,14:33:18.000012,dormitorio
2010-01-04,14:35:07.000005,salon
2010-01-04,14:43:51.000054,salon
2010-01-04,14:44:31.000029,baño
2010-01-04,14:59:04.000072,baño
2010-01-04,15:04:18.000020,cocina
2010-01-04,15:09:54.000019,cocina
2010-01-04,15:09:57.000048,salon
2010-01-04,15:37:37.000075,salon
2010-01-04,15:38:43.000038,cocina
2010-01-04,17:10:17.000086,cocina
2010-01-04,17:10:27.000053,television
2010-01-04,17:18:25.000006,television
2010-01-04,18:35:46.000081,baño
2010-01-04,18:44:00.000070,baño
2010-01-04,18:44:29.000050,dormitorio
2010-01-04,18:58:22.000044,dormitorio
2010-01-04,18:58:26.000056,television
2010-01-04,19:02:05.000099,television
2010-01-04,19:03:06.000067,baño
2010-01-04,19:29:21.000058,baño
2010-01-04,19:29:27.000031,dormitorio
2010-01-04,19:34:19.000095,dormitorio
2010-01-04,19:36:10.000012,cocina
2010-01-04,20:12:49.000054,cocina
2010-01-04,20:12:56.000077,salon
2010-01-04,20:43:15.000072,salon
2010-01-04,20:44:24.000023,baño
2010-01-04,20:46:47.000044,baño
2010-01-04,20:46:57.000011,dormitorio
2010-01-04,21:27:21.000005,dormitorio
2010-01-04,21:27:22.000029,baño
2010-01-04,21:29:03.000050,baño
2010-01-04,21:29:14.000015,dormitorio
2010-01-05,04:10:48.000014,dormitorio
2010-01-05,04:10:56,baño
2010-01-05,04:13:14.000011,baño
2010-01-05,04:13:20.000010,dormitorio
2010-01-05,08:09:23.000006,dormitorio
2010-01-05,08:10:07.000061,cocina
2010-01-05,08:13:35.000033,cocina
2010-01-05,08:13:41.000022,baño
2010-01-05,08:16:13.000038,baño
2010-01-05,08:16:21.000077,dormitorio
2010-01-05,08:19:00.000087,dormitorio
2010-01-05,08:19:13.000035,cocina
2010-01-05,08:25:22.000016,cocina
2010-01-05,08:45:28.000030,salon
2010-01-05,08:52:28.000089,salon
2010-01-05,08:52:44.000041,baño
2010-01-05,09:37:50.000047,baño
2010-01-05,09:43:01.000066,cocina
2010-01-05,09:58:24.000035,cocina
2010-01-05,09:58:24.000036,salon
2010-01-05,10:01:01.000054,salon
2010-01-05,10:01:24.000054,baño
2010-01-05,10:06:10.000080,baño
2010-01-05,10:07:02.000072,television
2010-01-05,11:07:08.000074,television
2010-01-05,11:07:39.000049,baño
2010-01-05,11:20:02.000078,baño
2010-01-05,11:20:11.000056,television
2010-01-05,11:25:01.000058,television
2010-01-05,11:25:36,baño
2010-01-05,11:31:40.000071,baño
2010-01-05,11:31:47.000042,dormitorio
2010-01-05,11:33:17.000093,dormitorio
2010-01-05,11:33:30.000002,cocina
2010-01-05,12:08:51.000099,cocina
2010-01-05,12:08:55.000097,salon
2010-01-05,12:20:26.000054,salon
2010-01-05,12:21:43.000016,cocina
2010-01-05,12:24:59.000008,cocina
2010-01-05,12:26:59.000029,salon
2010-01-05,12:31:46.000004,salon
2010-01-05,12:34:34.000006,dormitorio
2010-01-05,12:51:00.000064,dormitorio
2010-01-05,12:51:08.000087,cocina
2010-01-05,12:55:13.000015,cocina
2010-01-05,13:05:13.000085,salon
2010-01-05,13:40:33.000090,salon
2010-01-05,13:42:07.000016,cocina
2010-01-05,13:59:29.000093,cocina
2010-01-05,14:03:32.000024,salon
2010-01-05,14:05:22.000059,salon
2010-01-05,14:06:28.000077,cocina
2010-01-05,14:15:26.000030,cocina
2010-01-05,14:15:28.000046,salon
2010-01-05,14:17:01.000026,salon
2010-01-05,14:17:02.000079,cocina
2010-01-05,14:21:10.000081,cocina
2010-01-05,14:22:12.000066,dormitorio
2010-01-05,14:59:21.000033,dormitorio
2010-01-05,14:59:24.000027,baño
2010-01-05,15:05:47.000015,baño
2010-01-05,15:05:57.000087,dormitorio
2010-01-05,15:07:26.000022,dormitorio
2010-01-05,15:08:11.000069,salon
2010-01-05,15:17:04.000017,salon
2010-01-05,15:17:08.000091,television
2010-01-05,15:36:33.000063,television
2010-01-05,15:37:04.000084,dormitorio
2010-01-05,15:56:43.000073,dormitorio
2010-01-05,15:56:54.000025,cocina
2010-01-05,15:59:00.000098,cocina
2010-01-05,15:59:02.000011,salon
2010-01-05,16:02:18.000026,salon
2010-01-05,16:02:22.000091,television
2010-01-05,16:23:13.000045,television
2010-01-05,16:23:18.000026,salon
2010-01-05,16:27:51.000080,salon
2010-01-05,16:28:39.000079,dormitorio
2010-01-05,16:35:07.000061,dormitorio
2010-01-05,16:35:09.000088,cocina
2010-01-05,16:39:23.000009,cocina
2010-01-05,16:39:23.000058,salon
2010-01-05,18:16:29.000078,salon
2010-01-05,18:23:49.000022,cocina
2010-01-05,18:30:43.000013,cocina
2010-01-05,18:35:17.000082,salon
2010-01-05,18:37:12.000076,salon
2010-01-05,18:39:48.000073,cocina
2010-01-05,18:48:44.000090,cocina
2010-01-05,18:53:41.000058,salon
2010-01-05,19:57:46.000076,salon
2010-01-05,20:27:24.000076,baño
2010-01-05,20:32:33.000072,baño
2010-01-05,20:34:34.000069,dormitorio
2010-01-05,20:36:00.000090,dormitorio
2010-01-05,20:43:45.000007,baño
2010-01-05,20:45:36.000069,baño
2010-01-05,20:53:44.000006,dormitorio
2010-01-05,21:02:45.000062,dormitorio
2010-01-05,21:07:21.000082,cocina
2010-01-05,21:20:32.000001,cocina
2010-01-05,21:24:33.000038,baño
2010-01-05,21:35:17.000011,baño
2010-01-05,21:36:23.000032,television
2010-01-05,21:59:13.000080,television
2010-01-05,21:59:19.000057,cocina
2010-01-05,22:01:02.000026,cocina
2010-01-05,22:01:42.000019,television
2010-01-05,22:06:17.000074,television
2010-01-05,22:11:50.000064,cocina
2010-01-05,22:13:07.000002,cocina
2010-01-05,22:13:42.000031,television
2010-01-05,22:45:12.000085,television
2010-01-05,22:58:17.000089,dormitorio
2010-01-06,05:29:22.000012,dormitorio
2010-01-06,05:29:24.000010,baño
2010-01-06,05:31:34.000049,baño
2010-01-06,05:31:41.000028,dormitorio
2010-01-06,05:58:20.000088,dormitorio
2010-01-06,06:30:08.000028,baño
2010-01-06,06:32:17.000060,baño
2010-01-06,06:32:34.000021,cocina
2010-01-06,06:38:29.000031,cocina
2010-01-06,06:41:29.000005,baño
2010-01-06,06:43:48.000012,baño
2010-01-06,06:44:00.000045,dormitorio
2010-01-06,06:51:02.000088,dormitorio
2010-01-06,06:56:40.000001,baño
2010-01-06,06:59:24.000096,baño
2010-01-06,07:11:07.000073,salon
2010-01-06,07:13:16.000091,salon
2010-01-06,07:21:53.000039,cocina
2010-01-06,07:24:16.000057,cocina
2010-01-06,07:26:08.000042,baño
2010-01-06,07:30:11.000014,baño
2010-01-06,07:32:09.000044,salon
2010-01-06,07:34:00.000065,salon
2010-01-06,07:35:25.000080,baño
2010-01-06,07:37:41.000041,baño
2010-01-06,07:41:52.000005,salon
2010-01-06,07:46:15.000074,salon
2010-01-06,07:46:26.000018,cocina
2010-01-06,07:50:44.000031,cocina
2010-01-06,07:52:40.000052,salon
2010-01-06,12:26:14.000059,salon
2010-01-06,12:34:19.000047,baño
2010-01-06,12:39:40.000080,baño
2010-01-06,12:40:00.000074,cocina
2010-01-06,12:43:03.000002,cocina
2010-01-06,12:45:53.000021,dormitorio
2010-01-06,12:47:51.000063,dormitorio
